state,year,ranking_definition,pairwise_inversions,pairwise_ties,inversion_distance,top_rank_reversal,strong_reversal,top_score_crops,top_acreage_crops,observed_share_operating_margin_value,equal_share_operating_margin_value,score_top_operating_margin_value,observed_minus_equal_value,observed_minus_score_top_value,permutation_expected_inversions,permutation_expected_top_reversal,claim_level
Missouri,2022,standardized_revenue,1,0,0.3333333333333333,True,False,corn,soybeans,434.71705496705357,436.66140919500003,561.84367041,-1.9443542279464623,-127.12661544294639,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Missouri,2023,standardized_revenue,1,0,0.3333333333333333,True,False,corn,soybeans,327.51432114340173,334.07455914999997,281.07272489999997,-6.56023800659824,46.44159624340176,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Missouri,2024,standardized_revenue,1,0,0.3333333333333333,True,False,corn,soybeans,260.7659780439122,265.24999999999994,291.84999999999997,-4.4840219560877586,-31.08402195608778,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Nebraska,2022,standardized_revenue,0,0,0.0,False,False,corn,corn,501.54406654552366,373.25476188,589.6266185700001,128.28930466552367,-88.08255202447646,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Nebraska,2023,standardized_revenue,0,0,0.0,False,False,corn,corn,399.7220520194274,326.094257075,427.96107149999995,73.62779494442742,-28.23901948057255,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Nebraska,2024,standardized_revenue,0,0,0.0,False,False,corn,corn,305.7368195718654,257.5,311.7,48.2368195718654,-5.963180428134592,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
New Jersey,2022,standardized_revenue,2,0,0.6666666666666666,True,False,corn,soybeans,202.29312009176473,275.47493391000006,235.39402953000004,-73.18181381823533,-33.100909438235306,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
New Jersey,2023,standardized_revenue,2,0,0.6666666666666666,True,False,corn,soybeans,340.8386712663461,368.49057700000003,357.04945589999994,-27.651905733653905,-16.210784633653816,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
New York,2022,standardized_revenue,1,0,0.3333333333333333,False,False,corn,corn,420.2491756518001,428.63486688000006,429.8746666500001,-8.38569122819996,-9.625490998200007,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
New York,2023,standardized_revenue,0,0,0.0,False,False,corn,corn,343.7875547902598,385.71746,311.4634173,-41.92990520974024,32.32413749025977,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
New York,2024,standardized_revenue,0,0,0.0,False,False,corn,corn,244.8228852459017,253.33666666666667,236.27000000000004,-8.513781420764985,8.55288524590165,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
North Carolina,2022,standardized_revenue,2,0,0.6666666666666666,True,False,corn,soybeans,306.4133689947,334.67983906500007,318.74287401000004,-28.266470070300045,-12.329505015300015,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
North Carolina,2023,standardized_revenue,2,0,0.6666666666666666,True,False,corn,soybeans,257.43692812964173,282.378467725,250.68203250000002,-24.94153959535828,6.754895629641709,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
North Carolina,2024,standardized_revenue,0,0,0.0,False,False,soybeans,soybeans,75.23614334470989,71.90333333333335,143.32,3.3328100113765373,-68.0838566552901,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
North Dakota,2022,standardized_revenue,2,0,0.6666666666666666,True,False,corn,soybeans,263.871815842393,314.28030942000004,346.5258221700001,-50.40849357760703,-82.65400632760708,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
North Dakota,2023,standardized_revenue,1,0,0.3333333333333333,True,False,corn,soybeans,206.6601831748198,226.370508075,230.42157089999995,-19.71032490018021,-23.761387725180157,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
North Dakota,2024,standardized_revenue,1,0,0.3333333333333333,True,False,corn,soybeans,139.1541451990632,143.45,156.86999999999995,-4.29585480093678,-17.71585480093674,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Ohio,2022,standardized_revenue,1,0,0.3333333333333333,True,False,corn,soybeans,603.5884722356604,605.813687325,742.43283345,-2.225215089339599,-138.84436121433953,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Ohio,2023,standardized_revenue,1,0,0.3333333333333333,True,False,corn,soybeans,497.3687664875,505.41684365,509.0029179,-8.048077162499965,-11.634151412499989,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Ohio,2024,standardized_revenue,1,0,0.3333333333333333,True,False,corn,soybeans,262.0791081382386,279.0833333333333,268.03000000000003,-17.004225195094705,-5.95089186176142,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Oklahoma,2022,standardized_revenue,2,0,0.6666666666666666,True,True,corn,winter_wheat,73.48323873031758,106.67280096000002,290.95992585000005,-33.18956222968244,-217.47668711968248,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Oklahoma,2023,standardized_revenue,3,0,1.0,True,True,corn,winter_wheat,59.84622204555556,122.67805585,260.81226330000004,-62.83183380444445,-200.9660412544445,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Oklahoma,2024,standardized_revenue,2,0,0.6666666666666666,True,True,corn,winter_wheat,38.07996229971725,-11.453333333333338,-45.60000000000002,49.53329563305059,83.67996229971727,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Pennsylvania,2022,standardized_revenue,1,0,0.3333333333333333,False,False,corn,corn,402.4644921000001,417.56241879000004,415.9831925700001,-15.097926689999952,-13.518700469999999,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Pennsylvania,2023,standardized_revenue,0,0,0.0,False,False,corn,corn,329.8766707285714,351.9362974,301.33318649999995,-22.05962667142859,28.543484228571458,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Pennsylvania,2024,standardized_revenue,0,0,0.0,False,False,corn,corn,162.2454347826087,192.47333333333333,113.19999999999999,-30.227898550724632,49.04543478260871,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
South Carolina,2022,standardized_revenue,2,0,0.6666666666666666,True,False,corn,soybeans,278.5090110273373,295.80479181000004,290.95992585000005,-17.295780782662746,-12.450914822662753,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
South Carolina,2023,standardized_revenue,1,0,0.3333333333333333,True,False,corn,soybeans,253.28014654827587,258.6640504,265.8773787,-5.383903851724142,-12.597232151724143,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
South Carolina,2024,standardized_revenue,1,0,0.3333333333333333,True,False,corn,soybeans,46.295374999999986,68.35666666666667,-33.69,-22.061291666666683,79.98537499999998,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
South Dakota,2022,standardized_revenue,0,0,0.0,False,False,corn,corn,313.3582906281165,307.78833195,360.41729625000005,5.569958678116507,-47.05900562188356,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
South Dakota,2023,standardized_revenue,0,0,0.0,False,False,corn,corn,280.03736378400976,255.53095395000003,276.00760950000006,24.50640983400973,4.029754284009698,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
South Dakota,2024,standardized_revenue,0,0,0.0,False,False,corn,corn,199.9870597870598,198.10666666666665,216.42000000000002,1.880393120393137,-16.432940212940224,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Tennessee,2022,standardized_revenue,2,0,0.6666666666666666,True,False,corn,soybeans,403.1009481164014,418.50923994000004,346.5258221700001,-15.408291823598631,56.57512594640133,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Tennessee,2023,standardized_revenue,1,0,0.3333333333333333,True,False,corn,soybeans,397.90125400465115,406.7740644,382.37503289999995,-8.872810395348836,15.5262211046512,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Tennessee,2024,standardized_revenue,1,0,0.3333333333333333,True,False,corn,soybeans,183.61241379310343,201.08,168.78000000000003,-17.467586206896584,14.832413793103399,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Texas,2022,standardized_revenue,2,0,0.6666666666666666,True,False,corn,winter_wheat,91.66407721828404,65.01624327000002,103.42502577000002,26.647833948284017,-11.760948551715984,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Texas,2023,standardized_revenue,2,0,0.6666666666666666,True,False,corn,winter_wheat,114.33942202271469,95.94207069999999,124.0541475,18.397351322714698,-9.714725477285313,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Texas,2024,standardized_revenue,2,0,0.6666666666666666,True,False,corn,winter_wheat,16.226451612903233,33.826666666666675,9.980000000000018,-17.600215053763442,6.246451612903215,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Virginia,2022,standardized_revenue,2,0,0.6666666666666666,True,False,corn,soybeans,432.43627563984376,454.44556872000004,603.5180926500001,-22.009293080156283,-171.08181701015633,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Virginia,2023,standardized_revenue,2,0,0.6666666666666666,True,False,corn,soybeans,285.5932980035294,317.71931524999997,301.33318649999995,-32.12601724647055,-15.739888496470542,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Virginia,2024,standardized_revenue,1,0,0.3333333333333333,True,False,corn,soybeans,129.2232786885246,140.78666666666666,17.920000000000016,-11.56338797814206,111.30327868852459,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Wisconsin,2022,standardized_revenue,0,0,0.0,False,False,corn,corn,619.0782505267925,579.1794297300002,693.8126741700002,39.89882079679239,-74.7344236432076,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Wisconsin,2023,standardized_revenue,0,0,0.0,False,False,corn,corn,396.8626536483568,401.51677659999996,397.57037909999997,-4.65412295164316,-0.7077254516431708,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Wisconsin,2024,standardized_revenue,0,0,0.0,False,False,corn,corn,249.81060827250613,262.96000000000004,256.12000000000006,-13.149391727493907,-6.3093917274939315,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Alabama,2022,operating_margin,2,0,0.6666666666666666,True,True,winter_wheat,soybeans,330.5533832228572,353.78954820000007,492.42917493,-23.23616497714289,-161.8757917071428,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Alabama,2023,operating_margin,3,0,1.0,True,True,winter_wheat,soybeans,333.62478034576276,343.6728842,405.95046840000003,-10.04810385423724,-72.32568805423728,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Alabama,2024,operating_margin,2,0,0.6666666666666666,True,True,winter_wheat,soybeans,70.31675675675675,104.38666666666666,239.21999999999997,-34.06990990990991,-168.90324324324322,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Arkansas,2022,operating_margin,1,0,0.3333333333333333,True,False,corn,soybeans,487.69869424927015,473.38913754000004,645.19251489,14.309556709270112,-157.49382064072984,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Arkansas,2023,operating_margin,1,0,0.3333333333333333,True,False,corn,soybeans,423.3335168320197,377.43002524999997,433.0261869,45.90349158201974,-9.692670067980316,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Arkansas,2024,operating_margin,1,0,0.3333333333333333,True,False,corn,soybeans,297.6583152173913,255.29666666666665,307.72999999999996,42.36164855072465,-10.071684782608656,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Delaware,2022,operating_margin,1,1,0.3333333333333333,False,False,corn,corn;soybeans,489.7752173820001,496.61305254000007,624.3553037700002,-6.837835157999962,-134.5800863880001,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Delaware,2023,operating_margin,2,0,0.6666666666666666,True,True,winter_wheat,corn,427.78135471851846,442.87845405,537.5611091999999,-15.097099331481559,-109.77975448148146,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Delaware,2024,operating_margin,2,0,0.6666666666666666,True,True,winter_wheat,corn,227.86679487179484,230.60333333333332,244.76,-2.736538461538487,-16.893205128205153,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Georgia,2022,operating_margin,0,0,0.0,False,False,corn,corn,507.1735438528846,440.98998966,659.0839889700001,66.18355419288463,-151.91044511711544,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Georgia,2023,operating_margin,1,0,0.3333333333333333,False,False,corn,corn,336.9053027232143,308.9445862,387.44014830000003,27.960716523214273,-50.534845576785756,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Georgia,2024,operating_margin,1,0,0.3333333333333333,True,False,soybeans,corn,206.6255797101449,202.62333333333333,222.68,4.00224637681157,-16.054420289855102,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Illinois,2022,operating_margin,0,1,0.0,False,False,corn,corn;soybeans,770.5711376182921,704.4742376099999,929.96773353,66.09690000829221,-159.3965959117079,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Illinois,2023,operating_margin,1,0,0.3333333333333333,True,False,soybeans,corn,548.2129109505582,533.0587844,550.8004149,15.154126550558203,-2.587503949441725,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Illinois,2024,operating_margin,0,1,0.0,False,False,corn,corn;soybeans,406.08879749664726,380.1566666666667,426.83,25.932130829980565,-20.741202503352724,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Indiana,2022,operating_margin,2,0,0.6666666666666666,True,False,corn,soybeans,646.1308931187842,628.794644445,763.2700445700001,17.336248673784212,-117.13915145121587,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Indiana,2023,operating_margin,3,0,1.0,True,True,winter_wheat,soybeans,529.7065746042273,532.1459655,537.5611091999999,-2.4393908957727035,-7.854534595772634,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Indiana,2024,operating_margin,1,0,0.3333333333333333,True,False,corn,soybeans,346.0943766578249,344.02,351.40000000000003,2.074376657824928,-5.305623342175124,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Kansas,2022,operating_margin,1,0,0.3333333333333333,True,False,corn,winter_wheat,170.01918919626053,169.85435494500004,242.33976657000005,0.164834251260487,-72.32057737373952,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Kansas,2023,operating_margin,1,0,0.3333333333333333,True,False,corn,winter_wheat,92.68851545046498,90.09110744999998,108.85880130000001,2.597408000464995,-16.170285849535034,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Kansas,2024,operating_margin,2,0,0.6666666666666666,True,True,soybeans,winter_wheat,86.6364731416169,88.40333333333331,103.63999999999999,-1.766860191716404,-17.003526858383083,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Kentucky,2022,operating_margin,3,0,1.0,True,True,winter_wheat,soybeans,494.4524588951539,515.5494755400001,569.17528173,-21.097016644846235,-74.72282283484617,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Kentucky,2023,operating_margin,3,0,1.0,True,True,winter_wheat,soybeans,457.9406284462872,468.557491,506.5938996,-10.61686255371285,-48.65327115371281,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Kentucky,2024,operating_margin,2,0,0.6666666666666666,True,False,corn,soybeans,250.2117587939698,255.32666666666668,272.00000000000006,-5.114907872696875,-21.78824120603025,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Maryland,2022,operating_margin,2,0,0.6666666666666666,True,False,corn,soybeans,476.3889058729344,491.43233304000006,589.6266185700001,-15.043427167065659,-113.23771269706572,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Maryland,2023,operating_margin,2,0,0.6666666666666666,True,True,winter_wheat,corn,378.7623833139535,388.66867899999994,483.3684923999999,-9.906295686046462,-104.60610908604644,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Maryland,2024,operating_margin,2,0,0.6666666666666666,True,True,winter_wheat,soybeans,189.67134920634922,195.78333333333333,261.38,-6.111984126984112,-71.70865079365078,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Michigan,2022,operating_margin,1,0,0.3333333333333333,False,False,corn,corn,511.436307316527,533.64626469,610.4638296900001,-22.209957373472946,-99.02752237347312,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Michigan,2023,operating_margin,2,0,0.6666666666666666,True,True,winter_wheat,corn,358.3473549535714,384.19723905,467.88488759999996,-25.849884096428582,-109.53753264642853,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Michigan,2024,operating_margin,2,0,0.6666666666666666,True,True,winter_wheat,corn,268.7598969072165,284.7633333333334,327.86,-16.003436426116878,-59.10010309278351,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Mississippi,2022,operating_margin,1,0,0.3333333333333333,True,False,corn,soybeans,505.8769150971573,461.30912883,589.6266185700001,44.56778626715726,-83.74970347284284,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Mississippi,2023,operating_margin,0,0,0.0,False,False,soybeans,soybeans,440.73647142718437,369.90098515,458.91798615,70.83548627718437,-18.18151472281562,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Mississippi,2024,operating_margin,0,0,0.0,False,False,soybeans,soybeans,306.5695438596491,246.20000000000002,311.96,60.3695438596491,-5.390456140350864,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Missouri,2022,operating_margin,2,0,0.6666666666666666,True,False,corn,soybeans,434.71705496705357,436.66140919500003,561.84367041,-1.9443542279464623,-127.12661544294639,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Missouri,2023,operating_margin,2,0,0.6666666666666666,True,True,winter_wheat,soybeans,327.51432114340173,334.07455914999997,367.2414564,-6.56023800659824,-39.727135256598274,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Missouri,2024,operating_margin,2,0,0.6666666666666666,True,False,corn,soybeans,260.7659780439122,265.24999999999994,291.84999999999997,-4.4840219560877586,-31.08402195608778,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Nebraska,2022,operating_margin,0,0,0.0,False,False,corn,corn,501.54406654552366,373.25476188,589.6266185700001,128.28930466552367,-88.08255202447646,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Nebraska,2023,operating_margin,0,0,0.0,False,False,corn,corn,399.7220520194274,326.094257075,427.96107149999995,73.62779494442742,-28.23901948057255,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Nebraska,2024,operating_margin,1,0,0.3333333333333333,True,False,soybeans,corn,305.7368195718654,257.5,326.84,48.2368195718654,-21.10318042813458,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
New Jersey,2022,operating_margin,3,0,1.0,True,True,winter_wheat,soybeans,202.29312009176473,275.47493391000006,473.24264823000004,-73.18181381823533,-270.94952813823534,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
New Jersey,2023,operating_margin,3,0,1.0,True,True,winter_wheat,soybeans,340.8386712663461,368.49057700000003,460.1430852,-27.651905733653905,-119.30441393365385,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
New York,2022,operating_margin,2,0,0.6666666666666666,True,True,winter_wheat,corn,420.2491756518001,428.63486688000006,492.42917493,-8.38569122819996,-72.17999927819989,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
New York,2023,operating_margin,3,0,1.0,True,True,winter_wheat,corn,343.7875547902598,385.71746,452.40128280000005,-41.92990520974024,-108.61372800974027,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
New York,2024,operating_margin,2,0,0.6666666666666666,True,False,soybeans,corn,244.8228852459017,253.33666666666667,262.36,-8.513781420764985,-17.537114754098326,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
North Carolina,2022,operating_margin,3,0,1.0,True,True,winter_wheat,soybeans,306.4133689947,334.67983906500007,415.68306813,-28.266470070300045,-109.26969913529996,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
North Carolina,2023,operating_margin,3,0,1.0,True,True,winter_wheat,soybeans,257.43692812964173,282.378467725,367.2414564,-24.94153959535828,-109.80452827035828,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
North Carolina,2024,operating_margin,2,0,0.6666666666666666,True,True,winter_wheat,soybeans,75.23614334470989,71.90333333333335,161.66000000000003,3.3328100113765373,-86.42385665529014,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
North Dakota,2022,operating_margin,3,0,1.0,True,True,winter_wheat,soybeans,263.871815842393,314.28030942000004,377.31001473000003,-50.40849357760703,-113.43819888760703,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
North Dakota,2023,operating_margin,3,0,1.0,True,True,winter_wheat,soybeans,206.6601831748198,226.370508075,258.8562228,-19.71032490018021,-52.19603962518022,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
North Dakota,2024,operating_margin,2,0,0.6666666666666666,True,False,corn,soybeans,139.1541451990632,143.45,156.86999999999995,-4.29585480093678,-17.71585480093674,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Ohio,2022,operating_margin,2,0,0.6666666666666666,True,False,corn,soybeans,603.5884722356604,605.813687325,742.43283345,-2.225215089339599,-138.84436121433953,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Ohio,2023,operating_margin,3,0,1.0,True,True,winter_wheat,soybeans,497.3687664875,505.41684365,522.0775044,-8.048077162499965,-24.70873791249994,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Ohio,2024,operating_margin,3,0,1.0,True,True,winter_wheat,soybeans,262.0791081382386,279.0833333333333,316.78,-17.004225195094705,-54.70089186176136,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Oklahoma,2022,operating_margin,2,0,0.6666666666666666,True,True,corn,winter_wheat,73.48323873031758,106.67280096000002,290.95992585000005,-33.18956222968244,-217.47668711968248,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Oklahoma,2023,operating_margin,3,0,1.0,True,True,corn,winter_wheat,59.84622204555556,122.67805585,260.81226330000004,-62.83183380444445,-200.9660412544445,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Oklahoma,2024,operating_margin,0,0,0.0,False,False,winter_wheat,winter_wheat,38.07996229971725,-11.453333333333338,56.400000000000006,49.53329563305059,-18.320037700282754,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Pennsylvania,2022,operating_margin,2,0,0.6666666666666666,True,True,winter_wheat,corn,402.4644921000001,417.56241879000004,502.0224382799999,-15.097926689999952,-99.55794617999982,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Pennsylvania,2023,operating_margin,3,0,1.0,True,True,winter_wheat,corn,329.8766707285714,351.9362974,413.6922708,-22.05962667142859,-83.8156000714286,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Pennsylvania,2024,operating_margin,3,0,1.0,True,True,winter_wheat,corn,162.2454347826087,192.47333333333333,261.38,-30.227898550724632,-99.1345652173913,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
South Carolina,2022,operating_margin,3,0,1.0,True,True,winter_wheat,soybeans,278.5090110273373,295.80479181000004,348.53022468,-17.295780782662746,-70.02121365266271,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
South Carolina,2023,operating_margin,3,0,1.0,True,True,winter_wheat,soybeans,253.28014654827587,258.6640504,274.3398276,-5.383903851724142,-21.059681051724112,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
South Carolina,2024,operating_margin,2,0,0.6666666666666666,True,True,winter_wheat,soybeans,46.295374999999986,68.35666666666667,145.04000000000002,-22.061291666666683,-98.74462500000004,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
South Dakota,2022,operating_margin,1,0,0.3333333333333333,False,False,corn,corn,313.3582906281165,307.78833195,360.41729625000005,5.569958678116507,-47.05900562188356,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
South Dakota,2023,operating_margin,1,0,0.3333333333333333,True,False,soybeans,corn,280.03736378400976,255.53095395000003,301.40525114999997,24.50640983400973,-21.367887365990214,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
South Dakota,2024,operating_margin,1,0,0.3333333333333333,False,False,corn,corn,199.9870597870598,198.10666666666665,216.42000000000002,1.880393120393137,-16.432940212940224,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Tennessee,2022,operating_margin,2,0,0.6666666666666666,True,True,winter_wheat,soybeans,403.1009481164014,418.50923994000004,502.0224382799999,-15.408291823598631,-98.92149016359849,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Tennessee,2023,operating_margin,2,0,0.6666666666666666,True,True,winter_wheat,soybeans,397.90125400465115,406.7740644,444.6594803999999,-8.872810395348836,-46.75822639534874,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
Tennessee,2024,operating_margin,2,0,0.6666666666666666,True,True,winter_wheat,soybeans,183.61241379310343,201.08,261.38,-17.467586206896584,-77.76758620689657,1.5,0.6666666666666666,DESCRIPTIVE_ACCOUNTING_NOT_CAUSAL
