design_id,design_sha256,replication_seed,attribution_type,order_id,step,block,metric,contribution,efficiency_residual
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-14-risk-margins-dependence-operations,4.0,operations,allocation_Winter_Wheat,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-14-risk-margins-dependence-operations,4.0,operations,cvar_loss,-12.576676197370304,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-14-risk-margins-dependence-operations,4.0,operations,expected_profit,-1.8238405317423485,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-14-risk-margins-dependence-operations,4.0,operations,hhi,0.06643074094194723,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-15-risk-operations-margins-dependence,1.0,risk,allocation_Corn,0.15387847028807314,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-15-risk-operations-margins-dependence,1.0,risk,allocation_Soybean,-0.15387847028807322,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-15-risk-operations-margins-dependence,1.0,risk,allocation_Winter_Wheat,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-15-risk-operations-margins-dependence,1.0,risk,cvar_loss,-16.315943719577945,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-15-risk-operations-margins-dependence,1.0,risk,expected_profit,1.5928034644866784,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-15-risk-operations-margins-dependence,1.0,risk,hhi,-0.2603997733397516,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-15-risk-operations-margins-dependence,2.0,operations,allocation_Corn,5.551115123125783e-17,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-15-risk-operations-margins-dependence,2.0,operations,allocation_Soybean,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-15-risk-operations-margins-dependence,2.0,operations,allocation_Winter_Wheat,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-15-risk-operations-margins-dependence,2.0,operations,cvar_loss,-1.4210854715202004e-14,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-15-risk-operations-margins-dependence,2.0,operations,expected_profit,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-15-risk-operations-margins-dependence,2.0,operations,hhi,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-15-risk-operations-margins-dependence,3.0,margins,allocation_Corn,0.16376674164285296,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-15-risk-operations-margins-dependence,3.0,margins,allocation_Soybean,-0.16376674164285288,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-15-risk-operations-margins-dependence,3.0,margins,allocation_Winter_Wheat,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-15-risk-operations-margins-dependence,3.0,margins,cvar_loss,-2.553238200783184,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-15-risk-operations-margins-dependence,3.0,margins,expected_profit,1.6951574379970111,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-15-risk-operations-margins-dependence,3.0,margins,hhi,-0.17309368919681467,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-15-risk-operations-margins-dependence,4.0,dependence,allocation_Corn,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-15-risk-operations-margins-dependence,4.0,dependence,allocation_Soybean,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-15-risk-operations-margins-dependence,4.0,dependence,allocation_Winter_Wheat,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-15-risk-operations-margins-dependence,4.0,dependence,cvar_loss,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-15-risk-operations-margins-dependence,4.0,dependence,expected_profit,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-15-risk-operations-margins-dependence,4.0,dependence,hhi,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-16-risk-operations-dependence-margins,1.0,risk,allocation_Corn,0.15387847028807314,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-16-risk-operations-dependence-margins,1.0,risk,allocation_Soybean,-0.15387847028807322,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-16-risk-operations-dependence-margins,1.0,risk,allocation_Winter_Wheat,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-16-risk-operations-dependence-margins,1.0,risk,cvar_loss,-16.315943719577945,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-16-risk-operations-dependence-margins,1.0,risk,expected_profit,1.5928034644866784,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-16-risk-operations-dependence-margins,1.0,risk,hhi,-0.2603997733397516,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-16-risk-operations-dependence-margins,2.0,operations,allocation_Corn,5.551115123125783e-17,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-16-risk-operations-dependence-margins,2.0,operations,allocation_Soybean,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-16-risk-operations-dependence-margins,2.0,operations,allocation_Winter_Wheat,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-16-risk-operations-dependence-margins,2.0,operations,cvar_loss,-1.4210854715202004e-14,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-16-risk-operations-dependence-margins,2.0,operations,expected_profit,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-16-risk-operations-dependence-margins,2.0,operations,hhi,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-16-risk-operations-dependence-margins,3.0,dependence,allocation_Corn,-0.1538784702880732,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-16-risk-operations-dependence-margins,3.0,dependence,allocation_Soybean,0.15387847028807322,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-16-risk-operations-dependence-margins,3.0,dependence,allocation_Winter_Wheat,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-16-risk-operations-dependence-margins,3.0,dependence,cvar_loss,16.31594371957796,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-16-risk-operations-dependence-margins,3.0,dependence,expected_profit,-1.5928034644866784,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-16-risk-operations-dependence-margins,3.0,dependence,hhi,0.2603997733397516,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-16-risk-operations-dependence-margins,4.0,margins,allocation_Corn,0.31764521193092615,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-16-risk-operations-dependence-margins,4.0,margins,allocation_Soybean,-0.3176452119309261,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-16-risk-operations-dependence-margins,4.0,margins,allocation_Winter_Wheat,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-16-risk-operations-dependence-margins,4.0,margins,cvar_loss,-18.869181920361143,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-16-risk-operations-dependence-margins,4.0,margins,expected_profit,3.2879609024836896,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-16-risk-operations-dependence-margins,4.0,margins,hhi,-0.4334934625365663,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-17-risk-dependence-margins-operations,1.0,risk,allocation_Corn,0.15387847028807314,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-17-risk-dependence-margins-operations,1.0,risk,allocation_Soybean,-0.15387847028807322,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-17-risk-dependence-margins-operations,1.0,risk,allocation_Winter_Wheat,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-17-risk-dependence-margins-operations,1.0,risk,cvar_loss,-16.315943719577945,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-17-risk-dependence-margins-operations,1.0,risk,expected_profit,1.5928034644866784,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-17-risk-dependence-margins-operations,1.0,risk,hhi,-0.2603997733397516,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-17-risk-dependence-margins-operations,2.0,dependence,allocation_Corn,-0.15387847028807314,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-17-risk-dependence-margins-operations,2.0,dependence,allocation_Soybean,0.15387847028807322,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-17-risk-dependence-margins-operations,2.0,dependence,allocation_Winter_Wheat,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-17-risk-dependence-margins-operations,2.0,dependence,cvar_loss,16.315943719577945,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-17-risk-dependence-margins-operations,2.0,dependence,expected_profit,-1.5928034644866784,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-17-risk-dependence-margins-operations,2.0,dependence,hhi,0.2603997733397516,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-17-risk-dependence-margins-operations,3.0,margins,allocation_Corn,0.4938438436713132,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-17-risk-dependence-margins-operations,3.0,margins,allocation_Soybean,-0.4938438436713132,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-17-risk-dependence-margins-operations,3.0,margins,allocation_Winter_Wheat,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-17-risk-dependence-margins-operations,3.0,margins,cvar_loss,-6.292505722990839,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-17-risk-dependence-margins-operations,3.0,margins,expected_profit,5.111801434226038,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-17-risk-dependence-margins-operations,3.0,margins,hhi,-0.4999242034785135,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-17-risk-dependence-margins-operations,4.0,operations,allocation_Corn,-0.17619863174038702,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-17-risk-dependence-margins-operations,4.0,operations,allocation_Soybean,0.17619863174038708,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-17-risk-dependence-margins-operations,4.0,operations,allocation_Winter_Wheat,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-17-risk-dependence-margins-operations,4.0,operations,cvar_loss,-12.576676197370304,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-17-risk-dependence-margins-operations,4.0,operations,expected_profit,-1.8238405317423485,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-17-risk-dependence-margins-operations,4.0,operations,hhi,0.06643074094194723,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-18-risk-dependence-operations-margins,1.0,risk,allocation_Corn,0.15387847028807314,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-18-risk-dependence-operations-margins,1.0,risk,allocation_Soybean,-0.15387847028807322,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-18-risk-dependence-operations-margins,1.0,risk,allocation_Winter_Wheat,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-18-risk-dependence-operations-margins,1.0,risk,cvar_loss,-16.315943719577945,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-18-risk-dependence-operations-margins,1.0,risk,expected_profit,1.5928034644866784,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-18-risk-dependence-operations-margins,1.0,risk,hhi,-0.2603997733397516,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-18-risk-dependence-operations-margins,2.0,dependence,allocation_Corn,-0.15387847028807314,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-18-risk-dependence-operations-margins,2.0,dependence,allocation_Soybean,0.15387847028807322,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-18-risk-dependence-operations-margins,2.0,dependence,allocation_Winter_Wheat,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-18-risk-dependence-operations-margins,2.0,dependence,cvar_loss,16.315943719577945,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-18-risk-dependence-operations-margins,2.0,dependence,expected_profit,-1.5928034644866784,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-18-risk-dependence-operations-margins,2.0,dependence,hhi,0.2603997733397516,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-18-risk-dependence-operations-margins,3.0,operations,allocation_Corn,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-18-risk-dependence-operations-margins,3.0,operations,allocation_Soybean,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-18-risk-dependence-operations-margins,3.0,operations,allocation_Winter_Wheat,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-18-risk-dependence-operations-margins,3.0,operations,cvar_loss,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-18-risk-dependence-operations-margins,3.0,operations,expected_profit,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-18-risk-dependence-operations-margins,3.0,operations,hhi,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-18-risk-dependence-operations-margins,4.0,margins,allocation_Corn,0.31764521193092615,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-18-risk-dependence-operations-margins,4.0,margins,allocation_Soybean,-0.3176452119309261,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-18-risk-dependence-operations-margins,4.0,margins,allocation_Winter_Wheat,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-18-risk-dependence-operations-margins,4.0,margins,cvar_loss,-18.869181920361143,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-18-risk-dependence-operations-margins,4.0,margins,expected_profit,3.2879609024836896,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-18-risk-dependence-operations-margins,4.0,margins,hhi,-0.4334934625365663,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-19-dependence-margins-operations-risk,1.0,dependence,allocation_Corn,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-19-dependence-margins-operations-risk,1.0,dependence,allocation_Soybean,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-19-dependence-margins-operations-risk,1.0,dependence,allocation_Winter_Wheat,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-19-dependence-margins-operations-risk,1.0,dependence,cvar_loss,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-19-dependence-margins-operations-risk,1.0,dependence,expected_profit,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-19-dependence-margins-operations-risk,1.0,dependence,hhi,0.0,0.0
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607227005,ORDER_PATH,ORDER-19-dependence-margins-operations-risk,2.0,margins,allocation_Corn,1.0,0.0
