design_id,design_sha256,experiment_id,cell_id,replication_seed,status,selected_difference,minimum_difference,maximum_difference,face_width,selected_reversal,possible_reversal,universal_reversal
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E1,E1-GAP--0025.0,202607221057,solved,-1.0,-1.0,-0.9999996917872732,3.0821272678505096e-07,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E1,E1-GAP--0025.0,202607221058,solved,-1.0,-1.0,-0.9999996917872889,3.082127111309063e-07,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E1,E1-GAP--0025.0,202607221059,solved,-1.0,-1.0,-0.999999691787274,3.0821272600789484e-07,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E1,E1-GAP--0025.0,202607221060,solved,-1.0,-1.0,-0.9999996917872811,3.082127189024675e-07,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E1,E1-GAP--0025.0,202607221061,solved,-1.0,-1.0,-0.9999996917872889,3.082127111309063e-07,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E1,E1-GAP--0025.0,202607221062,solved,-1.0,-1.0,-0.9999996917872734,3.0821272656300636e-07,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E1,E1-GAP--0025.0,202607221063,solved,-1.0,-1.0,-0.9999996917872811,3.082127189024675e-07,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E1,E1-GAP--0025.0,202607221064,solved,-1.0,-1.0,-0.999999691787282,3.0821271801428907e-07,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C0,202607222001,solved,1.0,0.9999989322381693,1.0,1.0677618307308734e-06,False,False,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C0,202607222002,solved,1.0,0.999998932238088,1.0,1.0677619119991988e-06,False,False,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C0,202607222003,solved,1.0,0.9999989322381693,1.0,1.0677618307308734e-06,False,False,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C0,202607222004,solved,1.0,0.9999989322381149,1.0,1.0677618851318016e-06,False,False,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C0,202607222005,solved,1.0,0.9999989322381149,1.0,1.0677618851318016e-06,False,False,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C0,202607222006,solved,1.0,0.9999989322381319,1.0,1.0677618681453893e-06,False,False,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C0,202607222007,solved,1.0,0.9999989322381422,1.0,1.0677618578203152e-06,False,False,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C0,202607222008,solved,1.0,0.9999989322381693,1.0,1.0677618307308734e-06,False,False,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C0,202607222009,solved,1.0,0.9999989322381693,1.0,1.0677618307308734e-06,False,False,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C0,202607222010,solved,1.0,0.9999989322381422,1.0,1.0677618578203152e-06,False,False,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C0,202607222011,solved,1.0,0.9999989322381149,1.0,1.0677618851318016e-06,False,False,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C0,202607222012,solved,1.0,0.9999989322381422,1.0,1.0677618578203152e-06,False,False,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C0,202607222013,solved,1.0,0.9999989322381392,1.0,1.0677618608179174e-06,False,False,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C0,202607222014,solved,1.0,0.9999989322381149,1.0,1.0677618851318016e-06,False,False,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C0,202607222015,solved,1.0,0.9999989322381693,1.0,1.0677618307308734e-06,False,False,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C0,202607222016,solved,1.0,0.9999989322381962,1.0,1.0677618037524539e-06,False,False,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C1,202607222001,solved,-0.10000000000000009,-0.10000105676187054,-0.10000000000000009,1.056761870454892e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C1,202607222002,solved,-0.10000000000000009,-0.1000010567618545,-0.10000000000000009,1.0567618544121693e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C1,202607222003,solved,-0.10000000000000009,-0.10000105676185683,-0.10000000000000009,1.0567618567436377e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C1,202607222004,solved,-0.10000000000000009,-0.10000105676186899,-0.10000000000000009,1.0567618689005798e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C1,202607222005,solved,-0.10000000000000009,-0.10000105676187226,-0.10000000000000009,1.0567618721757377e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C1,202607222006,solved,-0.10000000000000009,-0.10000105676186166,-0.10000000000000009,1.0567618615731078e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C1,202607222007,solved,-0.10000000000000009,-0.10000105676186166,-0.10000000000000009,1.0567618615731078e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C1,202607222008,solved,-0.10000000000000009,-0.1000010567618681,-0.10000000000000009,1.0567618680124014e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C1,202607222009,solved,-0.10000000000000009,-0.10000105676186338,-0.10000000000000009,1.0567618632939535e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C1,202607222010,solved,-0.10000000000000009,-0.10000105676186738,-0.10000000000000009,1.0567618672907564e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C1,202607222011,solved,-0.10000000000000009,-0.10000105676186483,-0.10000000000000009,1.0567618647372434e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C1,202607222012,solved,-0.10000000000000009,-0.10000105676187138,-0.10000000000000009,1.0567618712875593e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C1,202607222013,solved,-0.10000000000000009,-0.10000105676186083,-0.10000000000000009,1.0567618607404405e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C1,202607222014,solved,-0.10000000000000009,-0.10000105676186083,-0.10000000000000009,1.0567618607404405e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C1,202607222015,solved,-0.10000000000000009,-0.10000105676185683,-0.10000000000000009,1.0567618567436377e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R0-C1,202607222016,solved,-0.10000000000000009,-0.10000105676186899,-0.10000000000000009,1.0567618689005798e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C0,202607222001,solved,-0.10000000000000003,-0.1000010567618545,-0.099999983805307,1.0729565474987268e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C0,202607222002,solved,-0.10000000000000003,-0.1000010567618545,-0.099999983805307,1.0729565474987268e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C0,202607222003,solved,-0.10000000000000003,-0.10000105676185683,-0.099999983805307,1.0729565498301952e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C0,202607222004,solved,-0.10000000000000003,-0.10000105676185278,-0.09999998380530711,1.0729565456668588e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C0,202607222005,solved,-0.10000000000000003,-0.10000105676185594,-0.099999983805307,1.0729565489420168e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C0,202607222006,solved,-0.10000000000000003,-0.10000105676186166,-0.09999998380530689,1.0729565547706876e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C0,202607222007,solved,-0.10000000000000003,-0.10000105676186166,-0.09999998380530689,1.0729565547706876e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C0,202607222008,solved,-0.10000000000000003,-0.1000010567618681,-0.09999998380530689,1.0729565612099812e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C0,202607222009,solved,-0.10000000000000003,-0.10000105676186338,-0.09999998380530689,1.0729565564915333e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C0,202607222010,solved,-0.10000000000000003,-0.10000105676185123,-0.099999983805307,1.072956544223569e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C0,202607222011,solved,-0.10000000000000003,-0.10000105676186483,-0.09999998380530689,1.0729565579348233e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C0,202607222012,solved,-0.10000000000000003,-0.10000105676185522,-0.099999983805307,1.0729565482203718e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C0,202607222013,solved,-0.10000000000000003,-0.10000105676186083,-0.09999998380530689,1.0729565539380204e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C0,202607222014,solved,-0.10000000000000003,-0.10000105676186083,-0.099999983805307,1.072956553826998e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C0,202607222015,solved,-0.10000000000000003,-0.10000105676185683,-0.099999983805307,1.0729565498301952e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C0,202607222016,solved,-0.10000000000000003,-0.10000105676185278,-0.099999983805307,1.0729565457778811e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C1,202607222001,solved,-0.10000000000000003,-0.1000010567618545,-0.10000000000000003,1.0567618544676805e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C1,202607222002,solved,-0.10000000000000003,-0.1000010567618545,-0.10000000000000003,1.0567618544676805e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C1,202607222003,solved,-0.10000000000000003,-0.10000105676185683,-0.10000000000000003,1.0567618567991488e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C1,202607222004,solved,-0.10000000000000003,-0.10000105676185278,-0.10000000000000003,1.0567618527468348e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C1,202607222005,solved,-0.10000000000000003,-0.10000105676185594,-0.10000000000000003,1.0567618559109704e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C1,202607222006,solved,-0.10000000000000003,-0.10000105676186166,-0.10000000000000003,1.056761861628619e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C1,202607222007,solved,-0.10000000000000003,-0.10000105676186166,-0.10000000000000003,1.056761861628619e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C1,202607222008,solved,-0.10000000000000003,-0.1000010567618681,-0.10000000000000003,1.0567618680679125e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C1,202607222009,solved,-0.10000000000000003,-0.10000105676186338,-0.10000000000000003,1.0567618633494646e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C1,202607222010,solved,-0.10000000000000003,-0.10000105676185123,-0.10000000000000003,1.0567618511925225e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C1,202607222011,solved,-0.10000000000000003,-0.10000105676186483,-0.10000000000000003,1.0567618647927546e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C1,202607222012,solved,-0.10000000000000003,-0.10000105676185522,-0.10000000000000003,1.0567618551893254e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C1,202607222013,solved,-0.10000000000000003,-0.10000105676186083,-0.10000000000000003,1.0567618607959517e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C1,202607222014,solved,-0.10000000000000003,-0.10000105676186083,-0.10000000000000003,1.0567618607959517e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C1,202607222015,solved,-0.10000000000000003,-0.10000105676185683,-0.10000000000000003,1.0567618567991488e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B0-R1-C1,202607222016,solved,-0.10000000000000003,-0.10000105676185278,-0.10000000000000003,1.0567618527468348e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0,202607222001,solved,-0.3647095761381475,-0.3647106302529393,-0.36470953954232316,1.0907106161583968e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0,202607222002,solved,-0.3647095761381475,-0.3647106302529378,-0.36470953954232316,1.0907106146595957e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0,202607222003,solved,-0.3647095761381475,-0.36471063025296035,-0.36470953954232277,1.0907106375857012e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0,202607222004,solved,-0.3647095761381475,-0.3647106302529108,-0.36470953954232277,1.0907105880142431e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0,202607222005,solved,-0.3647095761381475,-0.36471063025296635,-0.3647095395423233,1.090710643025794e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0,202607222006,solved,-0.3647095761381475,-0.36471063025293543,-0.36470953954231766,1.0907106177682202e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0,202607222007,solved,-0.3647095761381475,-0.36471063025293915,-0.3647095395423233,1.09071061582533e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0,202607222008,solved,-0.3647095761381475,-0.3647106302529589,-0.36470953954232294,1.0907106359758778e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0,202607222009,solved,-0.3647095761381475,-0.36471063025291717,-0.3647095395423233,1.090710593842914e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0,202607222010,solved,-0.3647095761381475,-0.3647106302529516,-0.36470953954232316,1.0907106284263612e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0,202607222011,solved,-0.3647095761381475,-0.3647106302529341,-0.36470953954232294,1.0907106111623932e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0,202607222012,solved,-0.3647095761381475,-0.36471063025296374,-0.36470953954232294,1.090710640805348e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0,202607222013,solved,-0.3647095761381475,-0.36471063025292794,-0.3647095395423258,1.0907106021140756e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0,202607222014,solved,-0.3647095761381475,-0.3647106302529084,-0.36470953954232316,1.0907105852386856e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0,202607222015,solved,-0.3647095761381475,-0.36471063025291467,-0.36470953954232277,1.0907105919000237e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0,202607222016,solved,-0.3647095761381475,-0.36471063025287503,-0.3647095395423233,1.0907105517099502e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1,202607222001,solved,-0.36470957613814775,-0.3647106302529195,-0.3647095395423241,1.0907105953972263e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1,202607222002,solved,-0.36470957613814775,-0.3647106302529195,-0.36470953954232394,1.0907105955637597e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1,202607222003,solved,-0.36470957613814775,-0.36471063025291744,-0.3647095395423233,1.0907105941204698e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1,202607222004,solved,-0.36470957613814775,-0.36471063025291356,-0.36470953954232416,1.090710589402022e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1,202607222005,solved,-0.36470957613814775,-0.3647106302529093,-0.3647095395423241,1.0907105851831744e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1,202607222006,solved,-0.36470957613814775,-0.36471063025290285,-0.3647095395423243,1.0907105785218363e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1,202607222007,solved,-0.36470957613814775,-0.36471063025290856,-0.3647095395423235,1.0907105850721521e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1,202607222008,solved,-0.36470957613814775,-0.36471063025291595,-0.3647095395423235,1.0907105924551352e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1,202607222009,solved,-0.36470957613814775,-0.3647106302529087,-0.36470953954232394,1.0907105847390852e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1,202607222010,solved,-0.36470957613814775,-0.36471063025291817,-0.36470953954232394,1.090710594231492e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1,202607222011,solved,-0.36470957613814775,-0.3647106302529099,-0.3647095395423235,1.0907105864044198e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1,202607222012,solved,-0.36470957613814775,-0.3647106302529173,-0.3647095395423241,1.0907105931767802e-06,True,True,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1,202607222013,solved,-0.36470957613814775,-0.36471063025291656,-0.3647095395423241,1.0907105924551352e-06,True,True,True
