state,year,ranking_definition,kendall_tau_b,spearman_rho,spearman_valid,pairwise_inversions,pairwise_ties,inversion_intensity,top_rank_disagreement,score_leader_unique,acreage_leader_unique,score_leaders,acreage_leaders,score_top_second_gap,claim_level
North Carolina,2018,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.531064394491,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
North Carolina,2019,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.30637949493,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
North Carolina,2020,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.433683886128,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
North Carolina,2021,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,soybeans,0.273729939001,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
North Carolina,2022,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.58549245024,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
North Carolina,2023,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,soybeans,0.554295994596,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
North Carolina,2024,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.333283737539,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
North Dakota,2016,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,corn,soybeans,0.0369327773739,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
North Dakota,2017,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,corn,soybeans,0.050037674895,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
North Dakota,2018,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,soybeans,0.030356610285,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
North Dakota,2019,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,soybeans,0.20671641791,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
North Dakota,2020,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,soybeans,0.151703410948,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
North Dakota,2021,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,soybeans,0.0641501789452,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
North Dakota,2022,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,soybeans,0.526884095315,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
North Dakota,2023,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,soybeans,0.300176784397,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
North Dakota,2024,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,soybeans,0.21347794615,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Ohio,2016,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.396558272098,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Ohio,2017,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.470046790526,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Ohio,2018,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.441730996423,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Ohio,2019,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.0110208451414,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Ohio,2020,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.316460572441,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Ohio,2021,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.59400530175,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Ohio,2022,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.561899450927,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Ohio,2023,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.632411067194,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Ohio,2024,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,soybeans,0.656928243405,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Oklahoma,2016,relative_yield,0.333333333333,0.5,True,1,0,0.333333333333,False,True,True,winter_wheat,winter_wheat,0.0122315227365,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Oklahoma,2017,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,corn,winter_wheat,0.0361859470386,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Oklahoma,2018,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,corn,winter_wheat,0.175086039983,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Oklahoma,2019,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,corn,winter_wheat,0.0716417910448,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Oklahoma,2020,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,corn,winter_wheat,0.00177665498277,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Oklahoma,2021,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,corn,winter_wheat,0.0705651968398,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Oklahoma,2022,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,corn,winter_wheat,0.107830867015,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Oklahoma,2023,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,corn,winter_wheat,0.287023846944,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Oklahoma,2024,relative_yield,0.333333333333,0.5,True,1,0,0.333333333333,False,True,True,winter_wheat,winter_wheat,0.188439676757,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Pennsylvania,2016,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,corn,0.381872219144,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Pennsylvania,2017,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,corn,0.460632116564,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Pennsylvania,2018,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,corn,0.484900713696,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Pennsylvania,2019,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,corn,0.328185024246,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Pennsylvania,2020,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,corn,0.492931160676,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Pennsylvania,2021,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,corn,0.502736137163,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Pennsylvania,2022,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,corn,0.686256005491,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Pennsylvania,2023,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,corn,0.573122529644,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Pennsylvania,2024,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,corn,0.563103018095,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
South Carolina,2016,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,soybeans,0.0501999921287,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
South Carolina,2017,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.205304542479,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
South Carolina,2018,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,soybeans,0.40739399448,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
South Carolina,2019,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,corn,0.262686567164,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
South Carolina,2020,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,corn,0.231836281816,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
South Carolina,2021,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,corn,0.270466157967,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
South Carolina,2022,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.466798215511,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
South Carolina,2023,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,soybeans,0.300221370625,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
South Carolina,2024,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.373875987624,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
South Dakota,2016,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,corn,0.0950673676949,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
South Dakota,2017,relative_yield,0.333333333333,0.5,True,1,0,0.333333333333,True,True,True,soybeans,corn,0.0511464006855,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
South Dakota,2018,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,soybeans,0.0950582042142,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
South Dakota,2019,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,corn,0.0735247811575,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
South Dakota,2020,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,soybeans,0.194331668245,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
South Dakota,2021,relative_yield,0.333333333333,0.5,True,1,0,0.333333333333,True,True,True,soybeans,corn,0.0154982523247,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
South Dakota,2022,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,corn,0.340253946465,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
South Dakota,2023,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,corn,0.0592885375494,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
South Dakota,2024,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,corn,0.303900511445,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Tennessee,2016,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.453020309609,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Tennessee,2017,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.380223527796,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Tennessee,2018,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,soybeans,0.404612784571,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Tennessee,2019,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,soybeans,0.19328358209,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Tennessee,2020,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,soybeans,0.167303587926,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Tennessee,2021,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.441579983568,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Tennessee,2022,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.585449553878,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Tennessee,2023,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.573122529644,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Tennessee,2024,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,soybeans,0.602935766753,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Texas,2016,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,corn,winter_wheat,0.130074356581,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Texas,2017,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,corn,winter_wheat,0.0422448824885,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Texas,2018,relative_yield,0.333333333333,0.5,True,1,0,0.333333333333,False,True,True,winter_wheat,winter_wheat,0.0479034163551,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Texas,2019,relative_yield,0.333333333333,0.5,True,1,0,0.333333333333,True,True,True,corn,winter_wheat,0.159701492537,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Texas,2020,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,corn,winter_wheat,0.0801244651886,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Texas,2021,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,soybeans,winter_wheat,0.00224781806626,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Texas,2022,relative_yield,1,1,True,0,0,0,False,True,True,winter_wheat,winter_wheat,0.0904316670348,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Texas,2023,relative_yield,1,1,True,0,0,0,False,True,True,winter_wheat,winter_wheat,0.0431260296632,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Texas,2024,relative_yield,-1,-1,True,3,0,1,True,True,True,soybeans,winter_wheat,0.00651228588935,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Virginia,2016,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,soybeans,0.110756904441,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Virginia,2017,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.42224610685,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Virginia,2018,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.419276270007,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Virginia,2019,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,soybeans,0.297014925373,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Virginia,2020,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.355252513579,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Virginia,2021,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,soybeans,0.430706552322,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Virginia,2022,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,soybeans,0.483717391838,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Virginia,2023,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,soybeans,0.65599718215,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Virginia,2024,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,soybeans,0.408745646062,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
West Virginia,2016,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,corn,0.120415181511,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
West Virginia,2017,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,corn,0.279167306433,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
West Virginia,2018,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,soybeans,corn,0.0764876761988,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Wisconsin,2016,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,corn,0.36884117809,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Wisconsin,2017,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,corn,0.369304210113,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Wisconsin,2018,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,corn,0.507198007944,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Wisconsin,2019,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,corn,0.202468669312,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Wisconsin,2020,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,corn,0.335991371008,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Wisconsin,2021,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,corn,0.423984993877,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Wisconsin,2022,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,corn,0.570864790666,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Wisconsin,2023,relative_yield,-1,-1,True,3,0,1,True,True,True,winter_wheat,corn,0.494071146245,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Wisconsin,2024,relative_yield,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,winter_wheat,corn,0.615632898625,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Alabama,2016,standardized_revenue,0.333333333333,0.5,True,1,0,0.333333333333,True,True,True,corn,soybeans,120.34837584,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Alabama,2017,standardized_revenue,0.333333333333,0.5,True,1,0,0.333333333333,True,True,True,corn,soybeans,148.28324206,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Alabama,2018,standardized_revenue,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,corn,soybeans,197.87724,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Alabama,2019,standardized_revenue,0.333333333333,0.5,True,1,0,0.333333333333,False,True,True,corn,corn,280.89459177,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Alabama,2020,standardized_revenue,1,1,True,0,0,0,False,True,True,corn,corn,210.78535467,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Alabama,2021,standardized_revenue,0.333333333333,0.5,True,1,0,0.333333333333,False,True,True,corn,corn,315.8077384,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Alabama,2022,standardized_revenue,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,corn,soybeans,128.88200952,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Alabama,2023,standardized_revenue,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,corn,soybeans,250.0437456,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Alabama,2024,standardized_revenue,-0.333333333333,-0.5,True,2,0,0.666666666667,True,True,True,corn,soybeans,51.3,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Arkansas,2016,standardized_revenue,0.333333333333,0.5,True,1,0,0.333333333333,True,True,True,corn,soybeans,154.18655406,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Arkansas,2017,standardized_revenue,0.333333333333,0.5,True,1,0,0.333333333333,True,True,True,corn,soybeans,155.44977486,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Arkansas,2018,standardized_revenue,0.333333333333,0.5,True,1,0,0.333333333333,True,True,True,corn,soybeans,224.74806975,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Arkansas,2019,standardized_revenue,0.333333333333,0.5,True,1,0,0.333333333333,True,True,True,corn,soybeans,304.73498804,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Arkansas,2020,standardized_revenue,0.333333333333,0.5,True,1,0,0.333333333333,True,True,True,corn,soybeans,201.482970695,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Arkansas,2021,standardized_revenue,0.333333333333,0.5,True,1,0,0.333333333333,True,True,True,corn,soybeans,372.6485007,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Arkansas,2022,standardized_revenue,0.333333333333,0.5,True,1,0,0.333333333333,True,True,True,corn,soybeans,449.71503588,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Arkansas,2023,standardized_revenue,0.333333333333,0.5,True,1,0,0.333333333333,True,True,True,corn,soybeans,218.1088107,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Arkansas,2024,standardized_revenue,0.333333333333,0.5,True,1,0,0.333333333333,True,True,True,corn,soybeans,196.79,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Delaware,2016,standardized_revenue,1,1,True,0,0,0,False,True,True,corn,corn,217.88963658,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Delaware,2017,standardized_revenue,1,1,True,0,0,0,False,True,True,corn,corn,180.40466586,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Delaware,2018,standardized_revenue,0,0,True,1,1,0.333333333333,False,True,False,corn,corn;soybeans,157.38985775,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Delaware,2019,standardized_revenue,1,1,True,0,0,0,False,True,True,corn,corn,260.07258844,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Delaware,2020,standardized_revenue,1,1,True,0,0,0,False,True,True,corn,corn,125.77307949,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Delaware,2021,standardized_revenue,1,1,True,0,0,0,False,True,True,corn,corn,372.6485007,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Delaware,2022,standardized_revenue,0,0,True,1,1,0.333333333333,False,True,False,corn,corn;soybeans,451.6872822,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Delaware,2023,standardized_revenue,0.333333333333,0.5,True,1,0,0.333333333333,False,True,True,corn,corn,245.0609898,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Delaware,2024,standardized_revenue,1,1,True,0,0,0,False,True,True,corn,corn,232.47,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Florida,2016,standardized_revenue,1,1,True,0,0,0,False,True,True,corn,corn,178.39215702,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Florida,2017,standardized_revenue,0.333333333333,0.5,True,1,0,0.333333333333,False,True,True,corn,corn,265.83997474,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Florida,2018,standardized_revenue,1,1,True,0,0,0,False,True,True,corn,corn,262.037436,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Georgia,2016,standardized_revenue,1,1,True,0,0,0,False,True,True,corn,corn,338.5778319,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Georgia,2017,standardized_revenue,0.333333333333,0.5,True,1,0,0.333333333333,False,True,True,corn,corn,233.21945312,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Georgia,2018,standardized_revenue,0.333333333333,0.5,True,1,0,0.333333333333,False,True,True,corn,corn,321.700422,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Georgia,2019,standardized_revenue,1,1,True,0,0,0,False,True,True,corn,corn,433.07803744,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Georgia,2020,standardized_revenue,0.333333333333,0.5,True,1,0,0.333333333333,False,True,True,corn,corn,307.04533321,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Georgia,2021,standardized_revenue,0.333333333333,0.5,True,1,0,0.333333333333,False,True,True,corn,corn,430.25331398,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Georgia,2022,standardized_revenue,0.333333333333,0.5,True,1,0,0.333333333333,False,True,True,corn,corn,622.66174443,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Georgia,2023,standardized_revenue,0.333333333333,0.5,True,1,0,0.333333333333,False,True,True,corn,corn,316.90944585,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Georgia,2024,standardized_revenue,1,1,True,0,0,0,False,True,True,corn,corn,180.87,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Illinois,2016,standardized_revenue,1,1,True,0,0,0,False,True,True,corn,corn,117.61675002,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Illinois,2017,standardized_revenue,1,1,True,0,0,0,False,True,True,corn,corn,147.18266738,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Illinois,2018,standardized_revenue,1,1,True,0,0,0,False,True,True,corn,corn,198.06462375,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Illinois,2019,standardized_revenue,1,1,True,0,0,0,False,True,True,corn,corn,280.10931881,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Illinois,2020,standardized_revenue,1,1,True,0,0,0,False,True,True,corn,corn,132.48776447,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Illinois,2021,standardized_revenue,1,1,True,0,0,0,False,True,True,corn,corn,298.00303526,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Illinois,2022,standardized_revenue,0.816496580928,0.866025403784,True,0,1,0,False,True,False,corn,corn;soybeans,575.43502005,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Illinois,2023,standardized_revenue,1,1,True,0,0,0,False,True,True,corn,corn,216.47191365,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Illinois,2024,standardized_revenue,0.816496580928,0.866025403784,True,0,1,0,False,True,False,corn,corn;soybeans,226.61,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Indiana,2016,standardized_revenue,0.333333333333,0.5,True,1,0,0.333333333333,True,True,True,corn,soybeans,32.96248956,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Indiana,2017,standardized_revenue,0.333333333333,0.5,True,1,0,0.333333333333,True,True,True,corn,soybeans,107.34442344,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
Indiana,2018,standardized_revenue,0.333333333333,0.5,True,1,0,0.333333333333,True,True,True,corn,soybeans,178.258161375,DESCRIPTIVE_RANK_AGREEMENT_NOT_CAUSAL
